,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:08:43.774903,0.8222131349057775
1,Run_10,0 days 00:08:54.280775,0.8179377387457563
2,Run_11,0 days 00:08:16.972795,0.8212826795643644
3,Run_12,0 days 00:07:37.211215,0.826134815129249
4,Run_13,0 days 00:07:30.656279,0.8145990218615036
5,Run_14,0 days 00:07:47.481508,0.8236061412707604
6,Run_15,0 days 00:07:34.526208,0.8236812726871543
7,Run_16,0 days 00:07:47.925354,0.8227322419984265
8,Run_17,0 days 00:07:28.107083,0.8258303119330304
9,Run_18,0 days 00:07:21.752886,0.8207065011258519
10,Run_19,0 days 00:07:36.892352,0.8182089418625236
11,Run_2,0 days 00:09:30.689429,0.8247970322209728
12,Run_20,0 days 00:07:21.648487,0.8219065223745465
13,Run_3,0 days 00:09:55.777268,0.8257914504179459
14,Run_4,0 days 00:09:50.045488,0.8225410057772323
15,Run_5,0 days 00:09:27.877932,0.8262820852953955
16,Run_6,0 days 00:09:37.035763,0.823564386083096
17,Run_7,0 days 00:08:20.531135,0.8267164153963851
18,Run_8,0 days 00:08:28.707230,0.8221785707483045
19,Run_9,0 days 00:08:25.209203,0.823000878884512
20,Average,0 days 00:08:22.855164650,0.8226855574141394
