,count,mean,std,min,lq,med,uq,max,outliers
HV,18.0,0.8525760668221352,0.0016848627496607997,0.8493402373143353,0.8519046017195877,0.8527517810589041,0.8536129766009506,0.8558958155627905,"0.8375458029482081, 0.841368622127179"
