,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:03:55.962874,0.8534377740668213
1,Run_10,0 days 00:04:51.900624,0.85539763967146
2,Run_11,0 days 00:04:27.677689,0.8537693573771279
3,Run_12,0 days 00:03:26.171471,0.8519848945380862
4,Run_13,0 days 00:05:33.521502,0.8564652738565782
5,Run_14,0 days 00:03:39.869733,0.8521771167469595
6,Run_15,0 days 00:03:08.122658,0.8510438066404763
7,Run_16,0 days 00:03:18.367906,0.8512264177389062
8,Run_17,0 days 00:03:30.281172,0.8527025241178803
9,Run_18,0 days 00:05:33.101562,0.850657760370989
10,Run_19,0 days 00:03:18.556806,0.8529115657700302
11,Run_2,0 days 00:04:01.417087,0.8507338483286682
12,Run_20,0 days 00:03:27.034214,0.8574920608223104
13,Run_3,0 days 00:02:12.811057,0.8502637048427983
14,Run_4,0 days 00:03:47.756483,0.8539920147690734
15,Run_5,0 days 00:04:00.099540,0.851696561224776
16,Run_6,0 days 00:04:42.876587,0.854776121196103
17,Run_7,0 days 00:04:47.207407,0.8516949593730351
18,Run_8,0 days 00:05:33.125849,0.8552030146849758
19,Run_9,0 days 00:06:01.541590,0.8541217647600627
20,Average,0 days 00:04:09.870190550,0.8530874090448559
