,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:15:18.824101,0.854615135096171
1,Run_10,0 days 00:09:46.463649,0.8574584219357578
2,Run_11,0 days 00:15:35.585982,0.8542419036406085
3,Run_12,0 days 00:11:35.361677,0.8537477323786297
4,Run_13,0 days 00:07:04.747901,0.8513962140234111
5,Run_14,0 days 00:09:57.439013,0.8541257693894141
6,Run_15,0 days 00:07:21.251471,0.8498944780165872
7,Run_16,0 days 00:22:30.729730,0.8552262415352148
8,Run_17,0 days 00:11:30.005289,0.8521538898967206
9,Run_18,0 days 00:07:20.772431,0.8519696769465502
10,Run_19,0 days 00:17:43.645793,0.8584291440905688
11,Run_2,0 days 00:07:49.457182,0.8529195750287331
12,Run_20,0 days 00:17:15.721957,0.8520449639783592
13,Run_3,0 days 00:17:04.463671,0.8568192830912538
14,Run_4,0 days 00:04:45.964970,0.8503790381681222
15,Run_5,0 days 00:10:44.117040,0.8518975936182227
16,Run_6,0 days 00:17:49.365331,0.8547713156408809
17,Run_7,0 days 00:12:32.980196,0.8537805703393122
18,Run_8,0 days 00:09:51.681573,0.8549282971114609
19,Run_9,0 days 00:07:09.411621,0.8556218989151461
20,Average,0 days 00:12:02.399528900,0.8538210571420561
