,count,mean,std,min,lq,med,uq,max,outliers
HV,8.0,0.8551179163112559,0.0004906535552465506,0.853994417546684,0.8550870806652492,0.8551950054262728,0.8554238699937127,0.855575445214668,"0.8517229917784959, 0.8517037695576087"
