,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:18:39.422837,0.8550204035865461
1,Run_10,0 days 00:47:09.704122,0.853994417546684
2,Run_2,0 days 00:10:53.552665,0.8554208665216989
3,Run_3,0 days 00:03:23.266792,0.8517037695576087
4,Run_4,0 days 00:04:10.368058,0.8552190332023819
5,Run_5,0 days 00:05:40.378209,0.8554328804097538
6,Run_6,0 days 00:10:54.129495,0.8551709776501637
7,Run_7,0 days 00:06:19.096073,0.8517229917784959
8,Run_8,0 days 00:11:23.765244,0.855575445214668
9,Run_9,0 days 00:22:04.726190,0.8551093063581502
10,Average,0 days 00:14:03.840968500,0.8544370091826151
