,Run_number,Duration,HV Obtained
0,Run_1,0 days 05:27:41.406496,0.6416882585101864
1,Run_10,0 days 03:44:24.516765,0.6323019123177696
2,Run_11,0 days 02:42:08.456413,0.6255904801146921
3,Run_12,0 days 01:53:28.195222,0.619833699059146
4,Run_13,0 days 02:43:27.516071,0.6252418084928014
5,Run_14,0 days 04:05:10.519635,0.6255440014392639
6,Run_15,0 days 02:03:50.769442,0.6215636898130692
7,Run_16,0 days 02:45:10.526607,0.6381094918982235
8,Run_17,0 days 03:05:14.412647,0.6339956913597146
9,Run_18,0 days 02:45:59.176940,0.6391432311663033
10,Run_19,0 days 03:32:28.948263,0.6298147301063599
11,Run_2,0 days 05:12:46.783037,0.633112696793271
12,Run_20,0 days 03:33:08.638355,0.6262986904028791
13,Run_21,0 days 02:33:26.522031,0.6300940208099087
14,Run_22,0 days 05:41:09.336425,0.6524189100415124
15,Run_23,0 days 05:19:10.858812,0.6514327149789039
16,Run_24,0 days 06:46:47.200965,0.6658634933270943
17,Run_25,0 days 04:11:20.303139,0.6671857513616495
18,Run_26,0 days 06:26:30.887399,0.6728559939680955
19,Run_27,0 days 04:52:56.755296,0.6813107043920655
20,Run_28,0 days 05:56:47.418501,0.6822059235147322
21,Run_29,0 days 05:42:43.187911,0.6859078868080739
22,Run_3,0 days 04:15:01.745573,0.6378391562919243
23,Run_30,0 days 08:22:39.687316,0.6908704987418475
24,Run_4,0 days 06:56:54.345437,0.6415570074030443
25,Run_5,0 days 05:45:03.521100,0.638897261501038
26,Run_6,0 days 05:24:34.510035,0.640382022995126
27,Run_7,0 days 03:16:52.605518,0.6342059701689529
28,Run_8,0 days 02:47:05.404328,0.6349655238482219
29,Run_9,0 days 03:17:08.689420,0.6351987296265381
30,Average,0 days 04:22:22.428169966,0.644514331708414
