,Run_number,Duration,HV Obtained
0,Run_1,0 days 07:22:38.531057,0.5770522658489523
1,Run_10,0 days 06:59:32.952580,0.5654808358054536
2,Run_11,0 days 10:24:38.514600,0.5697923298582367
3,Run_12,0 days 09:49:48.467816,0.5675240159385297
4,Run_13,0 days 09:00:17.068994,0.5776000962724283
5,Run_14,0 days 08:55:26.304064,0.5684379641915444
6,Run_15,0 days 11:33:30.832340,0.579097733783752
7,Run_16,0 days 08:43:31.284600,0.5747533086952517
8,Run_17,0 days 05:37:30.278764,0.562610738403895
9,Run_18,0 days 07:07:10.397965,0.5746932526126682
10,Run_19,0 days 08:45:29.310723,0.5688709667051922
11,Run_2,0 days 06:24:55.464663,0.5660661635114698
12,Run_20,0 days 07:07:47.962449,0.5650941926893805
13,Run_21,0 days 06:52:30.886062,0.5661817786624109
14,Run_22,0 days 07:20:40.836000,0.5676732850903594
15,Run_23,0 days 06:15:20.613437,0.5753128393527369
16,Run_24,0 days 06:56:51.677719,0.5723024558974636
17,Run_25,0 days 07:13:50.933867,0.5756978179638673
18,Run_26,0 days 08:56:11.555850,0.5697286907773077
19,Run_27,0 days 09:34:53.798859,0.5702330395861352
20,Run_28,0 days 08:32:41.561236,0.57260284071061
21,Run_29,0 days 07:36:26.184105,0.5615462222267844
22,Run_3,0 days 06:53:25.079245,0.5655566041119865
23,Run_30,0 days 09:33:52.683474,0.570904848473297
24,Run_4,0 days 06:48:43.115103,0.5655797533214528
25,Run_5,0 days 07:05:25.484149,0.5652817048381518
26,Run_6,0 days 09:15:54.648731,0.572714948540526
27,Run_7,0 days 05:50:09.444450,0.5630647951531104
28,Run_8,0 days 06:23:50.818094,0.5699884663417393
29,Run_9,0 days 07:24:45.309171,0.568835342824405
30,Average,0 days 07:52:55.733338900,0.5696759766063032
