,count,mean,std,min,lq,med,uq,max,outliers
HV,9.0,0.8463911391508322,0.0011623982324288863,0.8448169592687457,0.8453538903691631,0.8462630239126196,0.8471584048963947,0.8483248316217611,0.8510710817368485
