,Run_number,Duration,HV Obtained
0,Run_1,2 days 04:56:41.518326,0.6396209775504729
1,Run_10,2 days 05:56:27.635642,0.6443109235727551
2,Run_11,2 days 09:28:42.530560,0.6432195824459135
3,Run_12,2 days 07:04:13.091447,0.6484139694515503
4,Run_13,2 days 03:59:43.111974,0.6474146208573863
5,Run_14,2 days 05:35:02.770949,0.6400640108900593
6,Run_15,2 days 04:49:22.531787,0.6470388396902909
7,Run_16,2 days 04:39:36.646617,0.6425481051194091
8,Run_17,2 days 07:23:08.875178,0.6396731232494478
9,Run_18,2 days 01:08:05.583734,0.647195021910199
10,Run_19,2 days 05:32:15.961160,0.6428644834119246
11,Run_2,2 days 07:20:44.376564,0.6416787267613755
12,Run_20,2 days 06:01:30.197530,0.6465573757074099
13,Run_3,2 days 07:01:34.504007,0.6465689756949312
14,Run_4,2 days 07:10:03.924534,0.6496449437773856
15,Run_5,2 days 18:34:05.889149,0.6581725615660392
16,Run_6,2 days 13:26:10.697820,0.6387971748603116
17,Run_7,2 days 03:16:25.340877,0.6493468601050402
18,Run_8,2 days 08:01:01.968823,0.6379669309906855
19,Run_9,2 days 06:16:22.337827,0.6417103960873372
20,Average,2 days 06:53:03.974725250,0.6446403801849963
