,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:27:09.707041,0.7514481608609099
1,Run_10,0 days 00:45:05.587088,0.7686474251774755
2,Run_11,0 days 00:26:38.738226,0.769287395050789
3,Run_12,0 days 00:29:40.579911,0.76875592170178
4,Run_13,0 days 00:15:15.339307,0.7588734726585495
5,Run_14,0 days 00:14:31.318405,0.7546309011080293
6,Run_15,0 days 00:15:48.087711,0.7575263548564389
7,Run_16,0 days 00:38:53.362344,0.775304308352804
8,Run_17,0 days 00:21:31.846064,0.7598510691608666
9,Run_18,0 days 00:18:14.150242,0.7617293330574242
10,Run_19,0 days 00:13:07.874188,0.7513573288983182
11,Run_2,0 days 00:13:07.710838,0.7449129129644632
12,Run_20,0 days 00:07:01.677099,0.743198827136246
13,Run_21,0 days 00:11:18.839598,0.7485774381060495
14,Run_22,0 days 00:06:40.949031,0.7355684355096341
15,Run_23,0 days 00:08:35.092408,0.7334201916591842
16,Run_24,0 days 00:07:11.311692,0.7274522930761298
17,Run_25,0 days 00:05:02.392268,0.7199328548116412
18,Run_26,0 days 00:04:23.167376,0.7095878459157434
19,Run_27,0 days 00:13:14.611103,0.7456140409879164
20,Run_28,0 days 00:45:00.083293,0.7797214730454185
21,Run_29,0 days 00:27:49.570281,0.7694928910819907
22,Run_3,0 days 00:32:47.022858,0.7580438247661981
23,Run_30,0 days 00:17:22.597003,0.7652673455723782
24,Run_4,0 days 00:36:14.893041,0.7628481129861171
25,Run_5,0 days 01:20:45.467196,0.7748004507756527
26,Run_6,0 days 00:21:51.957791,0.7619127619714952
27,Run_7,0 days 00:23:02.480208,0.7658069332964034
28,Run_8,0 days 00:58:23.639060,0.7727421456670093
29,Run_9,0 days 00:27:01.420094,0.764368749272484
