,Run_nr,HV
0,Run_1,0.7547095305433786
1,Run_2,0.7557440949409969
2,Run_3,0.7528840343704785
3,Run_4,0.7590736724075898
4,Run_5,0.7594040425663934
5,Run_6,0.7578925202284997
6,Run_7,0.7574681093123758
7,Run_8,0.7610972931875093
8,Run_9,0.7545764585574541
9,Run_10,0.750666486625387
10,Run_11,0.750381853377948
11,Run_12,0.7591129633957666
12,Run_13,0.7550190393875742
13,Run_14,0.7546426001044422
14,Run_15,0.7545425034174663
15,Run_16,0.7547851362639599
16,Run_17,0.7551126669784207
17,Run_18,0.7526976284922903
18,Run_19,0.7548361609573678
19,Run_20,0.7601627903632823
20,Means,0.7557404792739291
