,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:20:15.232815,0.7547095305433786
1,Run_10,0 days 00:20:22.379041,0.750666486625387
2,Run_11,0 days 00:19:34.269601,0.750381853377948
3,Run_12,0 days 00:19:58.799714,0.7591129633957666
4,Run_13,0 days 00:18:46.288214,0.7550190393875742
5,Run_14,0 days 00:22:01.634200,0.7546426001044422
6,Run_15,0 days 00:20:43.904677,0.7545425034174663
7,Run_16,0 days 00:20:46.755930,0.7547851362639599
8,Run_17,0 days 00:19:27.349943,0.7551126669784207
9,Run_18,0 days 00:20:06.724422,0.7526976284922903
10,Run_19,0 days 00:20:52.217483,0.7548361609573678
11,Run_2,0 days 00:18:11.442927,0.7557440949409969
12,Run_20,0 days 00:20:29.463492,0.7601627903632823
13,Run_3,0 days 00:21:50.682965,0.7528840343704785
14,Run_4,0 days 00:19:44.624761,0.7590736724075898
15,Run_5,0 days 00:19:30.243141,0.7594040425663934
16,Run_6,0 days 00:19:04.503199,0.7578925202284997
17,Run_7,0 days 00:20:18.682886,0.7574681093123758
18,Run_8,0 days 00:22:22.883525,0.7610972931875093
19,Run_9,0 days 00:19:47.409720,0.7545764585574541
20,Average,0 days 00:20:12.774632800,0.7557404792739291
