,count,mean,std,min,lq,med,uq,max,outliers
HV,21.0,0.8169334417253011,0.009823801500793703,0.8026182266700306,0.8073709207844268,0.8166304247710354,0.8226934336092524,0.8352159095914878,"0.7775764784090409, 0.7756991081690434, 0.7523136746078466, 0.7340005045832982"
