,test,count,mean,std,min,lq,med,uq,max,outliers,parameter,value,HV_overall
0,HV,18.0,0.8525760668221352,0.0016848627496607,0.8493402373143353,0.8519046017195877,0.8527517810589041,0.8536129766009506,0.8558958155627905,"0.8375458029482081, 0.841368622127179",Load_supplementing_pop,0,0.8601471300823751
0,HV,20.0,0.8538635863057695,0.0017128839884507,0.8503710289094193,0.8522942521554917,0.8544986003820416,0.8550422288165118,0.856695139581356,,Load_supplementing_pop,1,0.8603834032141155
