,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:07:50.738963,0.8534850286931696
1,Run_10,0 days 00:07:21.111422,0.8544861860310519
2,Run_11,0 days 00:07:21.363281,0.8545110147330314
3,Run_12,0 days 00:07:30.445121,0.855464917444566
4,Run_13,0 days 00:07:28.057465,0.856695139581356
5,Run_14,0 days 00:06:55.440832,0.8503710289094193
6,Run_15,0 days 00:06:32.148232,0.854991570255215
7,Run_16,0 days 00:06:33.790012,0.8552943202341907
8,Run_17,0 days 00:06:30.654780,0.8538342323726229
9,Run_18,0 days 00:06:37.828731,0.8553856257834056
10,Run_19,0 days 00:06:33.274264,0.8544645610325534
11,Run_2,0 days 00:08:01.025127,0.8517269964078475
12,Run_20,0 days 00:06:29.174575,0.8551942045004024
13,Run_3,0 days 00:07:56.469652,0.8546695980553521
14,Run_4,0 days 00:08:03.168868,0.8515668112337865
15,Run_5,0 days 00:08:02.987923,0.8514490751308514
16,Run_6,0 days 00:08:08.829620,0.851751825109827
17,Run_7,0 days 00:06:44.707980,0.854881843410983
18,Run_8,0 days 00:06:36.400653,0.8545726860250449
19,Run_9,0 days 00:07:24.771362,0.8524750611707133
20,Average,0 days 00:07:14.119443150,0.8538635863057695
