,Unnamed: 0,Generation,HV,APD,mean_f_1,mean_f_2
0,0.0,0.0,0.7369198793805641,0.0,11.935478723404257,130.145
1,1.0,1.0,0.7475270212365496,0.0,11.927399097356544,127.12899999999999
2,2.0,2.0,0.7572162219525771,0.0,11.925822211476467,123.38275000000003
3,3.0,3.0,0.7659738657888518,0.0,11.944577047066408,119.98675
4,4.0,4.0,0.7746899415724576,0.0,11.951281914893617,116.84124999999999
5,5.0,5.0,0.7814059452727353,0.0,11.970876370083818,113.75450000000001
6,6.0,6.0,0.78627277132365,0.0,11.999702127659575,111.71125000000002
7,7.0,7.0,0.791587234843479,0.0,12.007944229529338,110.33324999999999
8,8.0,8.0,0.7955378817913508,0.0,11.960415215989684,110.42450000000001
9,9.0,9.0,0.7981373667960161,0.0,11.976630560928433,107.99475
10,10.0,10.0,0.8023794706680925,0.0,12.017123468729853,106.02325
11,11.0,11.0,0.8058181657996645,0.0,11.996127820760801,105.40325
12,12.0,12.0,0.8092148924156325,0.0,11.989080754352031,104.59975000000001
13,13.0,13.0,0.8114703797590014,0.0,11.993355738233399,103.60925
14,14.0,14.0,0.8140777939297827,0.0,11.994147807865893,102.33775
15,15.0,15.0,0.8162934752573975,0.0,12.025735654416504,100.93025
16,16.0,16.0,0.818414567239729,0.0,12.016233075435204,100.02925
17,17.0,17.0,0.820622639771576,0.0,11.994204545454545,99.2595
18,18.0,18.0,0.8219658725486664,0.0,11.985886363636363,98.54775000000001
19,19.0,19.0,0.823941035837428,0.0,12.021079303675052,96.75
20,20.0,20.0,0.8257203727508999,0.0,12.031157962604771,95.57574999999999
21,21.0,21.0,0.8272036874627068,0.0,12.017288201160543,94.50225
22,22.0,22.0,0.8285295401484113,0.0,12.022827852998066,93.56125
23,23.0,23.0,0.8298230354289557,0.0,12.022804642166344,93.229
24,24.0,24.0,0.8311016334883125,0.0,12.022976950354613,92.35725
25,25.0,25.0,0.8323809523809524,0.0,12.043699871050936,90.74199999999999
26,26.0,26.0,0.8332764675965416,0.0,12.097676982591876,88.68825000000001
27,27.0,27.0,0.83430822030267,0.0,12.108955834945197,87.53425000000001
28,28.0,28.0,0.8351724994093171,0.0,12.085884107027727,87.54024999999999
29,29.0,29.0,0.8358717076940942,0.0,12.09736637653127,86.74275
30,30.0,30.0,0.8366329877338202,0.0,12.101355415860734,85.2415
31,31.0,31.0,0.837085270572782,0.0,12.151983236621534,83.31175
32,32.0,32.0,0.8376194080356892,0.0,12.221762411347518,81.048
33,33.0,33.0,0.8381486598507875,0.0,12.259314152159899,80.09474999999999
34,34.0,34.0,0.8387320542547185,0.0,12.259315925209542,79.85074999999999
35,35.0,35.0,0.8392503333853936,0.0,12.220808349451966,79.87575000000001
36,36.0,36.0,0.839748669461898,0.0,12.23399532559639,79.64399999999999
37,37.0,37.0,0.8400616712920135,0.0,12.248795776918117,79.1985
38,38.0,38.0,0.8401830916539519,0.0,12.262357994842036,78.99775
39,39.0,39.0,0.8403641809932282,0.0,12.257881366860088,79.13525
40,40.0,40.0,0.8405066657055558,0.0,12.262120245003224,79.03425
41,41.0,41.0,0.8407970814261286,0.0,12.26185477111541,78.97999999999999
42,42.0,42.0,0.8410323133542376,0.0,12.26826499032882,78.8375
43,43.0,43.0,0.841575180909131,0.0,12.275777885235332,78.71324999999999
44,44.0,44.0,0.8418494179271236,0.0,12.283588330109605,78.7495
45,45.0,45.0,0.8423746651128704,0.0,12.306370567375886,77.96074999999999
46,46.0,46.0,0.8425472646379214,0.0,12.291545615731787,78.477
47,47.0,47.0,0.8427160197187948,0.0,12.286233397807866,78.55649999999999
48,48.0,48.0,0.8428832530405149,0.0,12.301464216634429,78.33025
49,49.0,49.0,0.8431168030242961,0.0,12.30596647324307,78.15549999999999
50,50.0,50.0,0.8432962905118316,0.0,12.267417150225661,78.93275000000001
51,51.0,51.0,0.8434645650371829,0.0,12.25312443584784,79.2465
52,52.0,52.0,0.8436838585404729,0.0,12.243197292069631,79.25625
53,53.0,53.0,0.844124447861728,0.0,12.240590909090908,79.25125
54,54.0,54.0,0.8442869557208132,0.0,12.222709864603482,79.81475
55,55.0,55.0,0.8444412941360213,0.0,12.207650225660863,80.24849999999999
56,56.0,56.0,0.8446332760671336,0.0,12.204915054803354,80.54075
57,57.0,57.0,0.8448198917949149,0.0,12.207034977433915,80.734
58,58.0,58.0,0.8450339792800478,0.0,12.221112830431979,80.03550000000001
59,59.0,59.0,0.8451421042725389,0.0,12.215925693101225,80.22475
60,60.0,60.0,0.8453494639803611,0.0,12.21037443584784,80.26575
61,61.0,61.0,0.8455170176724293,0.0,12.205084784010316,80.51299999999999
62,62.0,62.0,0.8456538959036646,0.0,12.19103787878788,81.03999999999999
63,63.0,63.0,0.8458322620949819,0.0,12.17735138620245,81.38649999999998
64,64.0,64.0,0.8459029838493297,0.0,12.171387653127017,81.63825000000001
65,65.0,65.0,0.8460561208757322,0.0,12.153291102514507,82.1625
66,66.0,66.0,0.8463086528026398,0.0,12.158112830431978,82.20425
67,67.0,67.0,0.8464290319609468,0.0,12.158798355899417,82.23125
68,68.0,68.0,0.8466540921305029,0.0,12.150059477756287,82.58275
69,69.0,69.0,0.8468226069336152,0.0,12.154768697614445,82.70275000000001
70,70.0,70.0,0.8469723800713626,0.0,12.151863475177304,83.12100000000001
71,71.0,71.0,0.8471006083031986,0.0,12.158090586718245,82.97025
72,72.0,72.0,0.8472416513489595,0.0,12.154901353965183,83.1625
73,73.0,73.0,0.8474443656867339,0.0,12.14049403610574,83.71349999999998
