,test,count,mean,std,min,lq,med,uq,max,outliers,parameter,value,HV_overall
0,HV,28.0,0.8142887463622234,0.0111163968083431,0.7922822783137307,0.8091129345523425,0.8179647672709652,0.8216712519672742,0.8325912755144946,"0.7715871547508919, 0.7695664187801099",Long_run,run,0.8538462462606773
