,count,mean,std,min,lq,med,uq,max,outliers
HV,28.0,0.6334544897968369,0.005633756052138362,0.6244294282192985,0.6293221151718074,0.6342368346296422,0.6359103288180104,0.64697259686808,"0.5506365943760516, 0.6482802844341193"
