,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:04:45.560610,0.7724675679207904
1,Run_10,0 days 00:03:35.732177,0.7912741272896718
2,Run_11,0 days 00:04:21.590231,0.8073527935961826
3,Run_12,0 days 00:04:50.447417,0.8067294533712382
4,Run_13,0 days 00:09:58.762755,0.8135122218982663
5,Run_14,0 days 00:07:55.925364,0.8099842004461819
6,Run_15,0 days 00:02:30.380497,0.7849861361608392
7,Run_16,0 days 00:06:40.284443,0.5682423307827995
8,Run_17,0 days 00:03:10.827036,0.786219683398511
9,Run_18,0 days 00:03:08.480844,0.7945576587918567
10,Run_19,0 days 00:04:32.206659,0.7934031976564381
11,Run_2,0 days 00:06:30.114096,0.7788069851956456
12,Run_20,0 days 00:01:06.910885,0.763024128376068
13,Run_21,0 days 00:04:29.562816,0.7804741670375644
14,Run_22,0 days 00:02:02.173478,0.7456578793039217
15,Run_23,0 days 00:07:59.887813,0.7078689318822977
16,Run_24,0 days 00:14:04.521678,0.7455074159447006
17,Run_25,0 days 00:01:32.025782,0.7189605286408808
18,Run_26,0 days 00:03:45.625372,0.7345784588149573
19,Run_27,0 days 00:03:03.879007,0.753225439755991
20,Run_28,0 days 00:12:23.241160,0.7721487841965595
21,Run_29,0 days 00:02:50.900461,0.7569983445959132
22,Run_3,0 days 00:03:46.136703,0.793322456576534
23,Run_30,0 days 00:04:46.312661,0.7815179807331359
24,Run_4,0 days 00:14:39.031011,0.8197310187161119
25,Run_5,0 days 00:07:27.681167,0.8012838077920734
26,Run_6,0 days 00:07:18.237464,0.8082977528368249
27,Run_7,0 days 00:03:58.308834,0.8071808307573557
28,Run_8,0 days 00:07:38.817657,0.8098133899997682
29,Run_9,0 days 00:02:28.665682,0.780654676363739
